Molecule_ChEMBLID;Smiles;Standard_Value
CHEMBL4104728;CC(=O)SCC(CCc1ccccc1)P(=O)(O)O;2300.0
CHEMBL401772;Cc1ncc(Cc2csc(CCO)c2C)c(N)n1;430000.0
CHEMBL3342259;COc1ccc(C(CCC(=O)NO)P(=O)(O)O)cc1;140.0
CHEMBL3735188;C=CC(=O)n1cc(NC(=O)NCC)c2ncc(-c3cccnc3)cc21;280.0
CHEMBL3949467;O=C(O[C@H]1CNOC1)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O;39.0
CHEMBL3628356;CCOC(=O)c1cnc2ccc(OC)cc2c1Nc1ccc(OCCCN2CCN(CC)CC2)cc1;15920.0
CHEMBL4645741;Cc1c(N2CC[C@@H](CN)C2)c(F)cc2c(=O)n(CCN)c(=O)n(C3CC3)c12;17600.0
CHEMBL4129469;COc1ccc(-c2nnc(-c3ccc(C(c4c[nH]c5ccc(Cl)cc45)c4c[nH]c5ccc(Cl)cc45)cc3)o2)cc1O;33500.0
CHEMBL4127084;Fc1ccccc1-c1nnc(-c2ccc(C(c3c[nH]c4ccc(Cl)cc34)c3c[nH]c4ccc(Cl)cc34)cc2)o1;17300.0
CHEMBL4129412;Cn1cncc1C(=O)c1nccc2c1[nH]c1ccccc12;150000.0
CHEMBL359723;O=c1cc(NCCCNCc2cc(Cl)cc(Cl)c2Cl)oc2ccccc12;1000.0
CHEMBL102572;CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCCC3)nc21;5.0
CHEMBL4644545;O=C(Nc1nc2ccc(Cl)cc2s1)c1c(O)c2ccccc2[nH]c1=O;20000.0
CHEMBL4645579;O=C(Nc1nc2ccc(Cl)cc2s1)c1c(O)c2cccc3c2n(c1=O)CCC3;20000.0
CHEMBL4646388;O=C(Nc1nc2ccccc2s1)c1c(O)c2cccc3c2n(c1=O)CC3;7900.0
CHEMBL2316896;O=C(O)c1cc2c(CCc3ccc(Oc4ccccc4)cc3)c(-c3ccccc3)oc2cc1O;3400.0
CHEMBL3785799;CC(C)(C)NC(=O)O/N=C1\N[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O;100000.0
CHEMBL3741475;CCCc1cccc2c(-c3cnc(-c4cnc(C(=O)O)cc4C)s3)n[nH]c12;12.0
CHEMBL3739580;CCCc1c(OC)ccc2c(-c3cnc(-c4ccc(C(=O)O)c(F)c4)s3)n[nH]c12;15.0
CHEMBL3981837;O=C(Nc1cccc(C2CCNCC2)n1)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O;24.0
CHEMBL97712;CO[C@@H]1[C@@H]([C@@H](O[C@H]2OC(C(=O)Nc3ccc(F)c(F)c3)=C[C@H](O)[C@@H]2O)C(N)=O)O[C@@H](n2ccc(=O)[nH]c2=O)[C@@H]1O;0.009
CHEMBL162534;Oc1cc(NCCCNC2CCCc3c(Cl)cc(Cl)cc32)nc2ccccc12;3.8
CHEMBL4546828;O=C(O)c1cc(-c2ccccc2O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)cc([N+](=O)[O-])c1;280.0
CHEMBL4561506;CC(=O)N[C@H]1[C@H](Oc2ccccc2-c2cccc(NS(C)(=O)=O)c2)O[C@H](CO)[C@H](O)[C@@H]1O;230.0
CHEMBL3403263;Cc1cc(N2CCC(NC(=O)Nc3ccc([N+](=O)[O-])cc3)CC2)c2cc(C(F)(F)F)ccc2n1;22300.0
CHEMBL3403288;COc1ccc(NC(=S)NC2CCN(c3cc(C)nc4ccc(C(F)(F)F)cc34)CC2)cc1;34500.0
CHEMBL3401508;COc1ccc(OC)c(-c2nnc(NCc3cccc(C(F)(F)F)c3)s2)c1;40860.0
CHEMBL3401509;COc1ccc(OC)c(-c2nnc(NCc3ccc(Cl)cc3)s2)c1;100000.0
CHEMBL45981;CC(C)(C)c1cc(/C=C2/C(=O)Nc3ncccc32)cc(C(C)(C)C)c1O;4000.0
CHEMBL3403280;Cc1cc(N2CCC(NC(=S)Nc3ccc(Cl)cc3)CC2)c2cc(F)ccc2n1;41100.0
CHEMBL3403287;Cc1ccc(NC(=S)NC2CCN(c3cc(C)nc4ccc(C(F)(F)F)cc34)CC2)cc1;24680.0
CHEMBL3397067;CNC(=O)CCc1ccc(O)c(O)c1;20000.0
CHEMBL3093470;COC(=O)CCc1ccc(O)c(O)c1;23000.0
CHEMBL3414799;COc1ccc(-c2cc(NC(=O)N[C@@H](Cc3ccccc3)C(=O)O)c(C(=O)O)s2)c(C)c1;7500.0
CHEMBL46202;O=C(O)c1cc(-c2ccc(Cl)cc2)nc(-c2ccc(-c3ccccc3)cc2)c1;5000.0
CHEMBL312219;Nc1ccc(SSCCNC(=O)/C(Cc2cccc(Br)c2)=N\O)cc1;185000.0
CHEMBL4469221;C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1CCC/C(C)=C/C[n+]1cn(C)c2nc[nH]/c(=N\O)c21.[Br-];1840.0
CHEMBL4460834;C[C@@H]1O[C@H](C)CN2c3c(cc4c(N5C[C@@H](C)SC5=O)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12;15300.0
CHEMBL3415116;COc1cc(O)c(S(=O)(=O)N2c3ccccc3CC[C@H]2C)cc1NC(=O)[C@H]1[C@H](C)[C@H]1C(=O)O;479.73
CHEMBL3637785;CCCC/C=C/c1cc2ccncc2cc1OC1CCNCC1;2511.89
CHEMBL3637813;CC1CC1c1ccc(CN2CCc3nc(Nc4ccccc4)sc3CC2)o1;6309.57
CHEMBL3637804;FC(F)(F)Oc1ccc(-c2cc3ccncc3cc2OC2CCNCC2)cc1;3162.28
CHEMBL2207599;COc1cc(OC)c(S(=O)(=O)N(c2ccccc2)c2ccccc2)cc1NC(=O)CCC(=O)O;39.99
CHEMBL3526249;CCc1nc(N)nc(N)c1C#CCc1cc(-c2ccncc2)ccc1OC;19.0
CHEMBL3637824;N#Cc1cccc(-c2ccc(NC[C@H]3CC[C@]4(CC3)CN(c3cccnn3)C(=O)O4)nc2)c1;25118.86
CHEMBL4293036;O=C(Nc1cccc(Cl)c1)c1cccc(Br)c1O;100000.0
CHEMBL4287756;O=C(Nc1cccc(Cl)c1)c1cccc(Br)c1;100000.0
CHEMBL4291342;COc1c(Br)cc(Br)cc1C(=O)Nc1cccc(Cl)c1;100000.0
CHEMBL4534172;CC(=O)N[C@H]1[C@@H](O[C@@H]2O[C@H](C[C@@H](O)[C@H]3O[C@@H](n4ccc(=O)[nH]c4=O)[C@H](O)[C@@H]3O)[C@H](O)[C@H](O)[C@H]2NC(=O)/C=C/CCCCCCCCCC(C)C)O[C@H](CO)[C@@H](O)[C@@H]1O;250.0
CHEMBL4286765;CC(C)C(=O)Oc1ccc(COP(=O)(CCCC(=O)N(C)O)OCc2ccc(OC(=O)C(C)C)cc2)cc1;640.0
CHEMBL1219;COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C;290.0
CHEMBL72496;Cc1nc(O)c2c(n1)CCc1ccc(I)cc1-2;19750.0
CHEMBL433327;Nc1nc(O)c2c(ccc3cc([N+](=O)[O-])cc([N+](=O)[O-])c32)n1;104400.0
CHEMBL3235091;CCNC(=O)Nc1cc(-c2nc(C(F)(F)F)cs2)c(-c2cncc(-c3nc(C)no3)c2)cn1;52.0
CHEMBL3251852;CCCC(=O)O[C@H]1[C@H](C)O[C@@H](O[C@@H]2[C@@H](C)O[C@@H](O[C@@H]3[C@@H](OC)[C@H](OC(C)=O)CC(=O)O[C@H](C)C/C=C/C=C/[C@H](O)[C@H](C)C[C@@H]3CC=O)[C@H](O)[C@H]2N(C)C)C[C@@]1(C)O;1200.0
CHEMBL3251863;CCCC(=O)O[C@H]1/C=C/C=C/C[C@@H](C)OC(=O)C[C@@H](OC(C)=O)[C@H](OC)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@H]1C;1900.0
CHEMBL3251874;CCCC(=O)O[C@H]1[C@H](C)O[C@@H](O[C@H]2[C@H](N(C)C)[C@@H](OC(C)=O)[C@H](O[C@@H]3[C@@H](OC)[C@H](O)CC(=O)O[C@H](C)C/C=C/C=C/[C@H](OC(C)=O)[C@H](C)C[C@@H]3CC=O)O[C@@H]2C)C[C@@]1(C)O;23400.0
CHEMBL330328;CCCCCCCCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@H](OC)[C@@H]([C@@H](O[C@H]2OC(C(=O)N[C@H]3CCC[C@@H](C)NC3=O)=C[C@H](O)[C@@H]2O)C(N)=O)O[C@H]1n1ccc(=O)[nH]c1=O;15.0
CHEMBL158793;CCCCOc1ccc(OCCCNc2nc(N)nc(O)c2N=O)cc1;2100.0
CHEMBL3139953;O=C(CCCc1ccccc1)N(O)CCCP(=O)(O)O;17800.0
CHEMBL3357055;Cc1ncc([N+](=O)[O-])n1CCOc1ccc(/C=N/Nc2nc(-c3ccc(C(F)(F)F)cc3)cs2)cc1;7200.0
CHEMBL1934955;O=NN1N=C(c2ccc([N+](=O)[O-])cc2)C[C@@H]1c1cn(-c2ccccc2)nc1-c1ccc(F)cc1;25270.0
CHEMBL1935077;Nc1ccc(-c2cc(-c3cn(-c4ccccc4)nc3-c3ccc(F)cc3)nc(N)n2)cc1;13803.84
CHEMBL3343836;COC(=O)C12CC3CC(CC(NC(=O)CCn4sc5ccccc5c4=O)(C3)C1)C2;5080.0
CHEMBL2402367;O=c1[nH]c(=S)[nH]c2c(-c3ccccc3)cnn12;26300.0
CHEMBL3094362;CCNC(=O)Nc1nc2cc(-c3cnc(N4CCC(C)(C(=O)O)C4)nc3)cc(-c3ccccn3)c2s1;0.04
CHEMBL4073079;Cc1[nH]c(C(=O)Nc2ccc(Nc3nc(C(=O)O)no3)cc2)c(Cl)c1Cl;12000.0
CHEMBL4089198;C[C@@H](O)[C@H](N[C@H]1CCc2cc(C#Cc3ccc(CN4CC(O)C4)cc3)ccc21)C(=O)NO;127.0
CHEMBL2164266;O=C(COC(c1ccccc1)P(=O)(O)O)NO;466000.0
CHEMBL3087287;Cc1ccc(-c2cnn3c(=O)[nH]c(SCc4[nH]c(=O)[nH]c(=O)c4Cl)nc23)cc1;7300.0
CHEMBL3087283;O=c1[nH]c(CSc2nc3c(-c4ccc(F)cc4)cnn3c(=O)[nH]2)c(Cl)c(=O)[nH]1;8000.0
CHEMBL3087276;Cc1cnn2c(=O)[nH]c(SCc3[nH]c(=O)[nH]c(=O)c3Cl)nc12;35300.0
CHEMBL3087291;O=c1[nH]c(CSc2nc3ccnn3c(=O)[nH]2)c(Cl)c(=O)[nH]1;67800.0
CHEMBL3087290;CCOC(=O)c1cnn2c(=O)[nH]c(=S)[nH]c12;100000.0
CHEMBL3087288;CCOc1ccc(-c2cc3[nH]c(=S)[nH]c(=O)n3n2)cc1;6100.0
CHEMBL4440300;CC(=O)N[C@H]1[C@H](Oc2ccccc2-c2cccc(S(C)(=O)=O)c2)O[C@H](CO)[C@H](O)[C@@H]1O;700.0
CHEMBL334021;Nc1ncc(Cc2cc(I)c(OCCCOc3ccccc3)c(I)c2)c(N)n1;29.0
CHEMBL2178307;CCCc1ccc(Oc2ccc(OC)cc2)c(O)c1;230.0
CHEMBL406969;CC(=O)NC1C(OC2C(CO)OC(OC3C(OP(=O)(O)OC[C@@H](OCCC(C)CCCCC(C)(C)CCC(C)CCC(C)CCCC(C)C)C(=O)O)OC(C(N)=O)C(C)(O)C3OC(N)=O)C(NC(C)=O)C2O)OC(C)C(O)C1O;16.0
CHEMBL82650;CC(C)CCCNC[C@H](O)C[C@@H](N)CC(=O)NN(C)CC(=O)O;80000.0
CHEMBL1160010;O=S(=O)(O)c1ccc(/N=N/c2ccc3ccccc3c2O)c2ccccc12;50000.0
CHEMBL4451560;Cc1nc(-c2cc(NC(=O)CC(=O)O)ccc2NC(=O)c2cc(Br)c(Br)[nH]2)no1;14000.0
CHEMBL59703;CC(C)(C)c1ccc(Cc2cnc(N)nc2N)cc1;400.0
CHEMBL1966700;COc1ccc(C(=O)Nc2ccc(/C(C)=N/NC(=O)c3ccncc3)cc2)cc1;10938.0
CHEMBL261109;NC(=O)c1ccc(Cn2ccc(OCc3ccccc3)cc2=O)c(Cl)c1;3600.0
CHEMBL4127013;Clc1ccc2[nH]cc(C(c3ccc(-c4nnc(-c5ccccn5)o4)cc3)c3c[nH]c4ccc(Cl)cc34)c2c1;38400.0
CHEMBL2407195;CCC(=O)N(O)CCCP(=O)(O)O;27200.0
CHEMBL3115594;O=C1c2ccccc2-c2nc3ccc([N+](=O)[O-])cc3c(-c3ccccc3)c21;100000.0
CHEMBL2114423;N=C(N)c1ccc2nc(-c3ccc(-c4ccccc4)cc3)[nH]c2c1;88000.0
CHEMBL4127899;COc1cc2c(c(O)c1C(C)=O)C(=O)CC(C)(C)O2;1.86
CHEMBL4128159;COc1c(F)c(OC)c2c(c1C(C)=O)OC(C)(C)C(OC)C2F;9.5
CHEMBL3331422;N=c1oc2ccccc2cc1-n1cc(CN(C2=CC(=O)c3ccccc3C2=O)c2ccc(F)cc2)nn1;8570.0
CHEMBL3331414;O=C1C=C(N(Cc2cn(Cc3ccccc3)nn2)c2ccc(Cl)cc2Cl)C(=O)c2ccccc21;5380.0
CHEMBL3331394;Cc1ccccc1N(Cc1cn(CC#N)nn1)C1=CC(=O)c2ccccc2C1=O;10640.0
CHEMBL311865;CN(CP(C)(=O)O)NC(=O)C[C@H](N)C[C@@H](O)CN;80000.0
CHEMBL4453677;CCCCCCS(=O)(=O)c1nccc(-n2ccnn2)n1;50000.0
CHEMBL3103455;C=CCOCCC(CC(=O)NO)c1ccc(Cl)cc1Cl;5400.0
CHEMBL3337776;CCCCCCC(C/C=C\CCCCCCCC(=O)OC)/N=C\c1ccc(O)cc1;10100.0
CHEMBL3337779;CCCCCCC(C/C=C\CCCCCCCC(=O)OC)/N=C\c1ccc(OC)c(OC)c1;24400.0
CHEMBL3360839;CCCCCCC(C/C=C\CCCCCCCC(=O)OC)/N=C\c1c[nH]c2ccccc12;21900.0
CHEMBL4080582;CN(C/C=C/c1cccc(Cl)c1)Cc1coc2ccccc12.Cl;1000.0
CHEMBL489354;O=C(CCCCCCCCc1ccc(O)cc1)c1c(O)cccc1O;400.0
CHEMBL4104459;CN1CC2C(=O)N(c3ccc([N+](=O)[O-])cc3)C(=O)C2C12C(=O)c1ccccc1C2=O;47200.0
CHEMBL4518871;Cl.Nc1ncc2cc(NC(=O)c3cc(F)cc(F)c3)ccc2n1;46000.0
CHEMBL4557803;O=C(Nc1ccc(OCc2n[nH]c(=O)o2)cc1)c1cc(Br)c(Br)[nH]1;8600.0
CHEMBL3344003;CCc1cc(=O)nc(SCC(=O)Nc2cccc(C(=O)O)c2)[nH]1;65000.0
CHEMBL3331275;O=C(Cn1cnc2ccc(Cl)cc2c1=O)NCc1ccco1;3120.0
CHEMBL3344043;O=C(O)COCC(=O)Nc1ccc(-c2nc3cccnc3[nH]2)cc1;4700.0
CHEMBL562914;O=S(=O)(Nc1sccc1-c1nc2ccccc2s1)c1cccc(Cl)c1F;30000.0
CHEMBL551171;Cc1ccc(S(=O)(=O)Nc2scc(C)c2-c2nc3ccccc3s2)cc1;100000.0
CHEMBL562309;O=S(=O)(Nc1sccc1-c1nc2ccccc2s1)c1ccc(-c2ccc(OC(F)(F)F)cc2)cc1;3900.0
CHEMBL263291;CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2;23000.0
CHEMBL294264;O=C1c2ccccc2C(=O)c2c(O)c(O)cc(O)c21;4000.0
CHEMBL562697;Cc1nccc(-c2cccc(S(=O)(=O)Nc3sccc3-c3nc4ccccc4s3)c2)n1;12000.0
CHEMBL3741453;CCCn1c(=O)ccc2c(-c3cnc(-c4ccc(C(=O)O)nc4)s3)n[nH]c21;8.0
CHEMBL4083624;CC#CCOc1ccc(C(=O)NC(C(=O)NO)C(C)(C)N)cc1;0.004
CHEMBL2348631;C[C@H](Oc1cccc(Cl)c1Cl)C(=O)Nc1cccc(NC(=O)c2ccncc2)c1;300.0
CHEMBL3098978;COc1ccc(NC(=O)Nc2ccc3nc(C)cc(N)c3c2)cc1;100000.0
CHEMBL87699;Cc1cc(N)c2cc(NC(=O)CCc3ccccc3)ccc2n1;100000.0
CHEMBL150863;COc1cc(Cc2c(N)nc(N)nc2Oc2ccccc2)cc(OC)c1OC;45000.0
CHEMBL4068238;CC[C@H](C)[C@H](NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)CCCN)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](Cc1cn(Cc2ccccc2)cn1)C(N)=O;20.0
CHEMBL4071129;CC[C@H](C)[C@H](NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](N)CCCN)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](Cc1cn(Cc2ccccc2)cn1)C(N)=O;12.3
CHEMBL3112881;O=C(/C=C/c1sc2cc(F)ccc2c1Cl)NO;150.0
CHEMBL3264174;CC(=O)O[C@H]1C[C@H]2[C@H]([C@@H]3CC[C@H]([C@H](C)CCCNCCNc4ccnc5cc(Cl)ccc45)[C@@]13C)[C@H](OC(C)=O)C[C@@H]1C[C@H](O)CC[C@@]12C;4680.0
CHEMBL3264189;CC(=O)O[C@H]1C[C@H]2[C@H]([C@@H]3CC[C@H]([C@H](C)CCCNCCCNc4ccnc5cc(Cl)ccc45)[C@@]13C)[C@H](OC(C)=O)C[C@@H]1C[C@H](NC(=O)OC(C)(C)C)CC[C@@]12C;3240.0
CHEMBL150382;Cc1cc(NCc2cnc3nc(N)nc(N)c3c2C)ccc1Br;0.87
CHEMBL55589;Nc1nc(O)c(N=O)c(NCc2ccccc2)n1;12900.0
CHEMBL308846;N#Cc1cccc(C#N)n1;300000.0
CHEMBL2418487;CN1C(=O)/C(=C/c2ccc(N(C)C)cc2)S/C1=N\c1cccc(C(=O)O)c1;37.0
CHEMBL2418548;C=CCN1C(=O)/C(=C/c2ccc(O)cc2)S/C1=N\c1cccc(C(=O)O)c1;110.4
CHEMBL4557719;O=S(=O)(N/N=C(\c1ccccc1)c1ccc(O)cc1)c1cc(Cl)ccc1Cl;31200.0
CHEMBL4436232;O=[N+]([O-])c1cccc(S(=O)(=O)N/N=C(\c2ccccc2)c2ccc(O)cc2)c1;13730.0
CHEMBL553248;CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1;1949.84
CHEMBL459996;O=C(NC1CC1)c1ccc(-c2ccc(O)c(O)c2)o1;55000.0
CHEMBL512923;O=C(NC1CCC1)c1ccc(-c2ccc(O)c(O)c2)o1;43900.0
CHEMBL4114789;CCCC1(C(=O)O)/C(=C/CO)O[C@@H]2CC(=O)N21;57420.0
CHEMBL3942669;CN(CC(=O)Nc1ccc(F)cc1)S(=O)(=O)c1cc(Br)cnc1N;4300.0
CHEMBL3947991;CC(C)n1cnc(S(=O)(=O)N2CCC(C(=O)Nc3ccccc3)CC2)c1;2770.0
CHEMBL3883809;Cc1ccc2c(c1)C(=O)C(=O)N2CCN1CCN(NCc2ccccc2C(F)(F)F)CC1;50000.0
CHEMBL3885407;O=C1C(=O)N(CCN2CCN(NCc3ccccc3)CC2)c2ccc(Cl)cc21;50000.0
CHEMBL3884752;O=c1nc(N2CCN(C(=S)Nc3ccccc3)CC2)sc2ccc(C(F)(F)F)cc12;830.0
CHEMBL3957925;CCCCn1c(NS(=O)(=O)c2ccc(C)cc2)c(C#N)c2nc3ccccc3nc21;900.0
CHEMBL2368793;COc1ccc(C[C@H](N)C(=O)N[C@@H]2[C@@H](COP(=O)(O)O[C@@H]3[C@@H](COP(=O)(O)O[C@@H]4[C@@H](CO)O[C@@H](n5ccc(N)nc5=O)[C@@H]4O)O[C@@H](n4ccc(N)nc4=O)[C@@H]3O)O[C@@H](n3cnc4c(N(C)C)ncnc43)[C@@H]2O)cc1;5000.0
CHEMBL1334062;Cn1nc(-c2ccc(Cl)cc2)nc2c(=O)n(C)c(=O)nc1-2;40.0
CHEMBL2094386;CC(=O)C(C(C)=O)C1=CC(=O)C(=O)c2ccccc21;5000.0
CHEMBL82440;O=C(O)Cc1c[nH]c2ccc(Br)cc12;380000.0
CHEMBL3647078;CC(CCc1ccc(OCc2ccccn2)cc1)(C(=O)NO)S(C)(=O)=O;5.01
CHEMBL3647142;CC(=O)c1ccc(-c2ccc(CCC(C)(C(=O)NO)S(C)(=O)=O)c(F)c2)nc1;0.632
CHEMBL4460197;CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)C(C)C)[C@@H](C)CC)C(C)C)C(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O;4000.0
CHEMBL4469580;CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)C(C)C)[C@@H](C)CC)C(C)C)C(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O;4000.0
CHEMBL93651;N#Cc1c(NC(=O)c2cc(S(=O)(=O)N3CCOCC3)ccc2Cl)sc2c1CCCCC2;4200.0
CHEMBL271135;CCOC(=O)C1CCc2sc(NC(=O)c3cc(S(=O)(=O)N(CC)CC)ccc3Cl)c(C#N)c2C1;6000.0
CHEMBL246638;COC(=O)[C@H](CC(C)C)NC(=O)/C=C/C(C)(C)C/C=C(\C)CC/C=C(\C)Br;500.0
CHEMBL247060;COC(=O)[C@H](CCC(N)=O)NC(=O)/C=C/C(C)(C)C/C=C(\C)CC/C=C(\C)Br;500.0
CHEMBL4521273;CCCCCCCCCc1nc2cc(F)ccc2c(=O)n1N;3900.0
CHEMBL247052;C/C(Br)=C\CC/C(C)=C/CC(C)(C)/C=C/C(=O)NCC(=O)O;250.0
CHEMBL3085357;C/C(Br)=C\CC/C(C)=C/CC(C)(C)/C=C/C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)O;250.0
CHEMBL398018;C/C(Br)=C\CC/C(C)=C/CC(C)(C)/C=C/C(=O)N[C@H](C(=O)O)C(C)C;250.0
CHEMBL1463935;Nc1ncc2c(n1)-c1ccccc1CC2;1527.0
CHEMBL4448381;Cc1c(C(=O)/C=C(\O)C(=O)N[C@H](C)C(=O)O)oc2ccc(Br)cc12;1.69
CHEMBL555725;C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=CS[C@@H]12;180.0
CHEMBL3647185;CCC(c1ccccc1)c1noc(COc2ccc(CCC(C)(C(=O)NO)S(C)(=O)=O)cc2)n1;20.5
CHEMBL3647192;CC(CCc1ccc(Oc2cccc(F)c2F)cc1)(C(=O)NO)S(C)(=O)=O;0.325
CHEMBL3647209;CC(CCc1ccc(OCCCOc2ccccc2)cc1)(C(=O)NO)S(C)(=O)=O;42.5
CHEMBL3647257;CC(CCc1ccc(OCCCC2CCCCC2)cc1)(C(=O)NO)S(C)(=O)=O;4.56
CHEMBL3309749;CC(C)(C)OC(=O)N[C@@H](Cc1cnc(C23CC4CC(CC(C4)C2)C3)[nH]1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1cnc(C23CC4CC(CC(C4)C2)C3)[nH]1)C(=O)NCc1ccccc1;4.94
CHEMBL3357050;Cc1ncc([N+](=O)[O-])n1CCOc1ccc(/C=N\NC(N)=S)cc1;88.4
CHEMBL3339198;c1ccc2c(CCc3c[nH]c4ccccc34)c[nH]c2c1;57300.0
CHEMBL2316895;O=C(O)c1cc2c(CCc3ccc(OC(F)(F)F)cc3)c(-c3ccccc3)oc2cc1O;5200.0
CHEMBL3329273;CCNC(=O)Nc1ccc(C(=O)Nc2ccccc2)cn1;7700.0
CHEMBL3329314;CCNC(=O)Nc1cc(Nc2ccccc2)c(C(=O)NCc2cccnc2)cn1;2000.0
CHEMBL3329305;CCNC(=O)Nc1cc(NCc2cccnc2)c(C(=O)Nc2cccnc2)cn1;660.0
CHEMBL3329272;CCNC(=O)Nc1ccc(C(=O)Nc2cccnc2)cn1;6000.0
CHEMBL1526062;Cc1cccc(N2CCN(C(=O)c3cc4c(O)nc5ccccc5c4n3C)CC2)c1C;80000.0
CHEMBL1550586;CCC(C)c1ccc(NC(S)=Nc2ccc(OC)cc2)cc1;80000.0
CHEMBL3894223;CNC(=O)c1cccc(-c2ccc([C@@H](O)[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)c(C)c2)c1;80.0
CHEMBL4462845;Cc1cc(S(=O)(=O)NC[C@H]2O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]2O)c(C)o1;3100.0
CHEMBL3647139;CC(CCc1ccc(-c2ccc(C(=O)CO)cc2)cc1F)(C(=O)NO)S(C)(=O)=O;0.387
CHEMBL3112644;N#Cc1c(NC(=O)c2cc(OCCNC(=O)C(F)(F)F)ccc2Cl)sc2c1CCN(Cc1ccc(-n3cnnn3)cc1)C2;103000.0
CHEMBL1814041;CC(C)CN1c2nccc[n+]2C[C@@]1(O)c1ccc(Br)cc1.[Br-];5200.0
CHEMBL1814040;CCCCN1c2nccc[n+]2C[C@@]1(O)c1ccc(Br)cc1.[Br-];90100.0
CHEMBL1814009;CCCCCCCCCCN1c2nccc[n+]2C[C@@]1(O)c1ccccc1.[Br-];15000.0
CHEMBL1814375;COc1ccc(-c2cnc(NC3CCCCC3)[nH]2)cc1;54800.0
CHEMBL1814004;CCCCCN1c2nccc[n+]2C[C@@]1(O)c1ccccc1.[Br-];565400.0
CHEMBL3647082;CC(CCc1ccc(-c2ccc(F)cc2)c(O)c1)(C(=O)NO)S(C)(=O)=O;15.4
CHEMBL3647085;CC(CCc1ccc(-c2ccc(CCO)cc2)cc1)(C(=O)NO)S(C)(=O)=O;0.331
CHEMBL3647121;Cc1cc(-c2ccc(C#N)cc2)ccc1CCC(C)(C(=O)NO)S(C)(=O)=O;0.725
CHEMBL3987119;C[C@@](CCc1ccc(-c2ccc(OCC(=O)N3CC(O)C3)cc2)cc1)(C(=O)NO)S(C)(=O)=O;0.507
CHEMBL3884787;Cc1ccc2c(c1)C(=O)C(=O)N2CCN1CCN(NCc2ccccc2OCc2ccccc2)CC1;10000.0
CHEMBL3885470;Cc1ccc(CN2CCN(c3nc(=O)c4cc([N+](=O)[O-])ccc4s3)CC2)cc1;8930.0
CHEMBL3884678;O=c1nc(N2CCN(Cc3ccccc3)CC2)sc2ccc(Cl)cc12;17640.0
CHEMBL3884055;O=C1C(=O)N(CCN2CCN(NCc3ccc(Cl)cc3Cl)CC2)c2ccc(F)cc21;43000.0
